Country,Customer_ID,Description,Invoice_Date,Item_Code,Invoice_ID,No_of_Rows,Unit_Price,Quantity,Sales_Amount
United Kingdom,15078,JUMBO STORAGE BAG SUKI,24-01-2011,21931,541977,1,1.95,20,39.0
United Kingdom,14258,ROUND STORAGE TIN VINTAGE LEAF,11/7/2011,23244,559554,1,1.65,48,79.2
France,12684,MINI PAINT SET VINTAGE,10/5/2011,22492,552631,1,0.65,36,23.4
United Kingdom,14862,SAVE THE PLANET COTTON TOTE BAG,14-07-2011,21577,559979,1,2.25,6,13.5
United Kingdom,14334,PACK OF 12 RED RETROSPOT TISSUES,20-04-2011,21980,550806,1,0.29,24,6.96
United Kingdom,17416,EASTER TIN CHICKS PINK DAISY,3/3/2011,22860,545530,1,1.65,6,9.9
United Kingdom,15144,COFFEE MUG DOG + BALL DESIGN,4/5/2011,22300,551840,1,2.1,36,75.6
United Kingdom,15311,JUMBO BAG ALPHABET,8/7/2011,23201,559459,1,1.79,100,179.0
United Kingdom,13999,KITTENS DESIGN FLANNEL,9/5/2011,21944,552456,1,0.85,12,10.2
United Kingdom,14606,HEART CALCULATOR,9/1/2011,20985,540526,1,1.25,1,1.25
United Kingdom,14040,FELTCRAFT DOLL EMILY,8/5/2011,22274,552282,1,2.95,1,2.95
United Kingdom,14240,ENAMEL FLOWER JUG CREAM,28-04-2011,22427,551387,1,5.95,3,17.85
United Kingdom,16837,PARISIENNE SEWING BOX,26-05-2011,23111,554765,1,12.5,1,12.5
United Kingdom,15518,NATURAL SLATE CHALKBOARD LARGE,3/7/2011,22456,558754,1,4.95,2,9.9
United Kingdom,17673,BLUE SPOT CERAMIC DRAWER KNOB,18-03-2011,21670,546951,1,1.25,6,7.5
United Kingdom,13735,WOODEN UNION JACK BUNTING,19-04-2011,22499,550622,1,5.95,12,71.4
United Kingdom,17719,ALARM CLOCK BAKELIKE GREEN,25-07-2011,22726,561119,1,3.75,12,45.0
United Kingdom,16546,WOODEN HAPPY BIRTHDAY GARLAND,22-02-2011,21380,544637,1,2.95,12,35.4
United Kingdom,16729,ALARM CLOCK BAKELIKE RED,9/5/2011,22727,552446,1,3.75,3,11.25
United Kingdom,14060,HERB MARKER MINT,22-02-2011,22919,544647,1,0.65,20,13.0
Germany,12560,JAM MAKING SET WITH JARS,19-07-2011,22960,560590,1,4.25,6,25.5
United Kingdom,14680,LUNCH BAG RED RETROSPOT,8/7/2011,20725,559465,1,1.45,100,145.0
United Kingdom,13527,KINGS CHOICE BISCUIT TIN,17-01-2011,22357,541272,1,4.25,4,17.0
United Kingdom,14298,GLASS STAR FROSTED T-LIGHT HOLDER,17-02-2011,21730,544295,1,4.25,6,25.5
United Kingdom,12886,JAM CLOCK MAGNET,4/5/2011,23178,551775,1,2.89,6,17.34
United Kingdom,16919,POLKA DOT RAFFIA FOOD COVER,24-05-2011,21469,554487,1,3.75,1,3.75
United Kingdom,18196,ASSORTED COLOUR BIRD ORNAMENT,22-02-2011,84879,544677,1,1.69,8,13.52
Belgium,12431,SET/3 DECOUPAGE STACKING TINS,17-02-2011,85232D,544193,1,4.95,3,14.85
United Kingdom,18118,JUMBO  BAG BAROQUE BLACK WHITE,1/4/2011,85099C,548563,1,2.08,4,8.32
United Kingdom,13102,ALARM CLOCK BAKELIKE CHOCOLATE,9/1/2011,22725,540522,1,3.75,4,15.0
France,12714,PACK OF 12 WOODLAND TISSUES,18-02-2011,21981,544355,1,0.29,24,6.96
United Kingdom,12748,LARGE CHINESE STYLE SCISSOR,27-02-2011,16016,545062,1,0.85,12,10.2
United Kingdom,13515,WHITE HANGING HEART T-LIGHT HOLDER,14-07-2011,85123A,560048,1,2.95,6,17.7
France,12567,RED RETROSPOT UMBRELLA,4/2/2011,85014B,543188,1,5.95,6,35.7
United Kingdom,17735,MEDIUM WHITE/PINK ROSE ART FLOWER,25-02-2011,84800M,544945,1,1.27,24,30.48
United Kingdom,12867,SET OF 3 BUTTERFLY COOKIE CUTTERS,21-03-2011,84380,547223,1,1.25,5,6.25
United Kingdom,15174,TV DINNER TRAY AIR HOSTESS,21-01-2011,22471,541700,1,1.95,8,15.6
United Kingdom,15530,FELTCRAFT BOY JEAN-PAUL KIT,7/4/2011,23128,549235,1,4.95,1,4.95
United Kingdom,15998,SET OF 6 T-LIGHTS EASTER CHICKS,22-03-2011,22808,547358,1,2.95,6,17.7
United Kingdom,16550,SET OF 9 HEART SHAPED BALLOONS,18-04-2011,22435,550464,1,1.25,2,2.5
United Kingdom,15367,VINTAGE UNION JACK APRON,8/4/2011,21625,549424,1,6.95,6,41.7
United Kingdom,16711,ENAMEL COLANDER CREAM,22-07-2011,22425,561001,1,4.95,9,44.55
United Kingdom,15132,WATERING CAN GARDEN MARKER,22-03-2011,22477,547349,1,1.25,10,12.5
United Kingdom,13571,I'M ON HOLIDAY METAL SIGN,31-03-2011,21907,548484,1,2.1,2,4.2
United Kingdom,15517,ICON MUG REVOLUTIONARY,20-04-2011,37413,550785,1,0.39,6,2.34
United Kingdom,13089,SET OF 3 BUTTERFLY COOKIE CUTTERS,17-01-2011,84380,541410,1,1.25,12,15.0
Channel Islands,14936,SET 2 PANTRY DESIGN TEA TOWELS,9/3/2011,22989,546091,1,3.25,12,39.0
United Kingdom,13232,GARDENERS KNEELING PAD KEEP CALM,15-05-2011,23301,553184,1,1.65,2,3.3
EIRE,14911,12 DAISY PEGS IN WOOD BOX,6/4/2011,21448,549118,1,1.65,12,19.8
United Kingdom,18118,EDWARDIAN PARASOL BLACK,11/2/2011,15056BL,543668,1,5.95,2,11.9
United Kingdom,15906,WHITE WIRE EGG HOLDER,4/5/2011,84880,551816,1,7.5,3,22.5
United Kingdom,17511,PINK HAPPY BIRTHDAY BUNTING,4/5/2011,47590B,551809,1,4.65,50,232.5
United Kingdom,12748,S/4 VALENTINE DECOUPAGE HEART BOX,11/5/2011,85184C,552829,1,2.95,3,8.85
United Kingdom,15670,FELT EGG COSY CHICKEN,16-02-2011,22262,544107,1,0.85,12,10.2
United Kingdom,16746,PANTRY SCRUBBING BRUSH,20-02-2011,22980,544445,1,1.65,3,4.95
United Kingdom,13310,SPOTTY BUNTING,17-05-2011,23298,553504,1,4.95,3,14.85
United Kingdom,13837,PINK HORSE SOCK PUPPET,26-01-2011,85185B,542213,1,2.95,1,2.95
France,12679,WATERING CAN BLUE ELEPHANT,1/3/2011,22431,545301,1,1.95,8,15.6
United Kingdom,13869,FELT EGG COSY BLUE RABBIT,22-03-2011,22260,547253,1,0.85,5,4.25
Germany,12708,PACK OF 6 BIRDY GIFT TAGS,14-01-2011,22585,541122,1,1.25,12,15.0
United Kingdom,14466,RECIPE BOX BLUE SKETCHBOOK DESIGN,4/3/2011,22665,545630,1,2.95,6,17.7
United Kingdom,16033,36 FOIL HEART CAKE CASES,18-04-2011,22956,550447,1,2.1,1,2.1
United Kingdom,14552,PINK VINTAGE PAISLEY PICNIC BAG,11/7/2011,21933,559653,1,1.65,1,1.65
United Kingdom,17213,DOORMAT FANCY FONT HOME SWEET HOME,27-01-2011,21523,542381,1,7.95,2,15.9
United Kingdom,13468,GINGHAM HEART DECORATION,10/3/2011,22595,546255,1,0.85,12,10.2
United Kingdom,17126,HEART DECORATION WITH PEARLS,10/7/2011,22156,559542,1,0.85,1,0.85
United Kingdom,17576,FINE WICKER HEART,22-03-2011,22855,547401,1,1.25,5,6.25
United Kingdom,17389,PHOTO FRAME CORNICE,14-07-2011,22766,559932,1,2.95,6,17.7
United Kingdom,15974,SINGLE ANTIQUE ROSE HOOK IVORY,12/5/2011,23147,552905,1,1.45,12,17.4
Germany,12619,SET OF 36 PAISLEY FLOWER DOILIES,14-07-2011,21974,559987,1,1.45,12,17.4
United Kingdom,13451,SET OF 5 PANCAKE DAY MAGNETS,12/5/2011,23159,553014,1,2.08,6,12.48
United Kingdom,13694,GLITTER BUTTERFLY CLIPS,13-04-2011,20828,549940,1,2.1,48,100.8
United Kingdom,15380,PINK STITCHED WALL CLOCK,21-07-2011,84660C,560888,1,0.79,20,15.8
United Kingdom,17214,LOVE BUILDING BLOCK WORD,4/4/2011,21755,548898,1,5.95,1,5.95
United Kingdom,16764,SET/5 RED RETROSPOT LID GLASS BOWLS,31-07-2011,20914,561869,1,2.95,2,5.9
United Kingdom,13230,ASSORTED EASTER GIFT TAGS,17-02-2011,22857,544336,1,0.85,18,15.3
France,12681,SET OF 5 LUCKY CAT MAGNETS,8/7/2011,23158,559418,1,2.08,12,24.96
United Kingdom,15034,SET 12 RETRO WHITE CHALK STICKS,6/3/2011,21916,545676,1,0.42,24,10.08
United Kingdom,15326,SET OF 3 CAKE TINS SKETCHBOOK,10/1/2011,22721,540604,1,4.95,3,14.85
Switzerland,13520,STRAWBERRY CHARLOTTE BAG,25-07-2011,20723,561116,1,0.85,10,8.5
United Kingdom,13410,EASTER CRAFT 4 CHICKS,21-03-2011,22148,547220,1,1.95,24,46.8
United Kingdom,16019,ROMANTIC IMAGES GIFT WRAP SET,26-07-2011,85032A,561330,1,0.65,12,7.8
United Kingdom,15270,SCANDINAVIAN PAISLEY PICNIC BAG,15-04-2011,21932,550194,1,2.95,5,14.75
United Kingdom,13632,BLUE FLOCK GLASS CANDLEHOLDER,10/4/2011,79337,549567,1,0.38,6,2.28
United Kingdom,16701,ALARM CLOCK BAKELIKE RED,12/1/2011,22727,540906,1,3.75,4,15.0
United Kingdom,16712,RED RETROSPOT PEG BAG,11/5/2011,21155,552852,1,2.55,1,2.55
United Kingdom,13507,PINK  HEART CONFETTI IN TUBE,17-07-2011,21199,560239,1,1.65,12,19.8
United Kingdom,12867,JAM MAKING SET PRINTED,9/5/2011,22961,552469,1,1.45,5,7.25
United Kingdom,17841,LUNCH BOX WITH CUTLERY RETROSPOT,23-05-2011,22352,554160,1,2.55,1,2.55
United Kingdom,17705,ALARM CLOCK BAKELIKE ORANGE,6/7/2011,22729,559129,1,3.75,4,15.0
United Kingdom,16497,ZINC  HEART T-LIGHT HOLDER,20-05-2011,23087,554030,1,1.25,16,20.0
United Kingdom,13263,HAND OVER THE CHOCOLATE   SIGN,21-04-2011,85152,550915,1,2.1,3,6.3
United Kingdom,16222,DOORMAT NEW ENGLAND,25-01-2011,48187,542107,1,7.95,1,7.95
United Kingdom,17042,LOVE HEART SOCK HANGER,6/4/2011,22136,549129,1,1.65,2,3.3
United Kingdom,15150,SET OF 4 PANTRY JELLY MOULDS,15-03-2011,22993,546658,1,1.25,12,15.0
United Kingdom,13610,JAM MAKING SET PRINTED,10/4/2011,22961,549566,1,1.45,1,1.45
United Kingdom,16442,LUNCH BOX I LOVE LONDON,26-04-2011,22659,551056,1,1.95,1,1.95
United Kingdom,16928,BLUE SPOT CERAMIC DRAWER KNOB,14-07-2011,21670,560026,1,1.25,12,15.0
United Kingdom,15644,CAROUSEL PONIES BABY BIB,23-03-2011,47593A,547548,1,0.29,2,0.58
United Kingdom,13263,HOT BATHS METAL SIGN,12/5/2011,82583,553002,1,2.1,2,4.2
United Kingdom,17613,SET/3 VANILLA SCENTED CANDLE IN BOX,1/4/2011,72807C,548552,1,4.25,4,17.0
United Kingdom,16813,SET OF 6 GIRLS CELEBRATION CANDLES,19-05-2011,21126,553856,1,1.25,1,1.25
United Kingdom,15808,IVORY DINER WALL CLOCK,4/1/2011,22191,540099,1,8.5,1,8.5
United Kingdom,15529,BOX OF 24 COCKTAIL PARASOLS,20-07-2011,84692,560650,1,0.42,6,2.52
United Kingdom,17340,AGED GLASS SILVER T-LIGHT HOLDER,11/4/2011,21326,549578,1,0.65,36,23.4
United Kingdom,15532,CHRYSANTHEMUM SKETCHBOOK,31-07-2011,20765,561885,1,3.75,1,3.75
United Kingdom,16133,CHILDRENS APRON SPACEBOY DESIGN,21-04-2011,22367,550823,1,1.65,50,82.5
United Kingdom,16839,WHITE WOOD GARDEN PLANT LADDER,23-03-2011,22487,547550,1,8.5,8,68.0
United Kingdom,16771,EDWARDIAN PARASOL PINK,5/1/2011,15056P,540188,1,5.95,1,5.95
United Kingdom,14068,TEA TIME DES TEA COSY,23-01-2011,47580,541862,1,2.55,4,10.2
United Kingdom,14461,PINK UNION JACK  LUGGAGE TAG,23-03-2011,21867,547497,1,1.25,4,5.0
United Kingdom,14057,RED RETROSPOT MINI CASES,18-02-2011,20750,544368,1,7.95,3,23.85
United Kingdom,18160,LARGE ZINC HEART WALL ORGANISER,23-05-2011,23134,554281,1,8.25,2,16.5
United Kingdom,15218,JUMBO  BAG BAROQUE BLACK WHITE,6/5/2011,85099C,552058,1,2.08,20,41.6
United Kingdom,14030,KINGS CHOICE MUG,8/4/2011,21875,549425,1,1.25,6,7.5
United Kingdom,12849,HANGING CHICK CREAM DECORATION,16-03-2011,22291,546742,1,1.45,24,34.8
United Kingdom,14088,PHOTO FRAME 3 CLASSIC HANGING,19-07-2011,22796,560580,1,8.5,12,102.0
United Kingdom,13230,HEART OF WICKER LARGE,10/7/2011,22470,559549,1,2.95,3,8.85
United Kingdom,12989,DOORMAT KEEP CALM AND COME IN,5/7/2011,23284,558910,1,6.75,30,202.5
Channel Islands,14934,ALARM CLOCK BAKELIKE RED,2/3/2011,22727,545399,1,3.75,4,15.0
United Kingdom,17774,ROUND SNACK BOXES SET OF4 WOODLAND,7/2/2011,22326,543349,1,2.95,3,8.85
United Kingdom,15845,RED SPOT CERAMIC DRAWER KNOB,25-02-2011,21671,544943,1,1.25,12,15.0
United Kingdom,17841,TRAVEL SEWING KIT,31-05-2011,22652,555110,1,1.65,1,1.65
United Kingdom,16712,SKULL LUNCH BOX WITH CUTLERY,8/3/2011,21558,546003,1,2.55,3,7.65
United Kingdom,13124,MAGNETS PACK OF 4 CHILDHOOD MEMORY,1/4/2011,22399,548666,1,1.25,3,3.75
United Kingdom,15505,RED RETROSPOT BOWL,7/7/2011,20676,559310,1,1.06,72,76.32
United Kingdom,14307,DOORMAT FAIRY CAKE,4/5/2011,48185,551731,1,7.95,2,15.9
United Kingdom,15290,SET OF 3 HEART COOKIE CUTTERS,14-01-2011,84378,541228,1,1.25,24,30.0
United Kingdom,17140,PAPER CHAIN KIT VINTAGE CHRISTMAS,6/4/2011,22910,549121,1,2.55,40,102.0
United Kingdom,13802,RED RETROSPOT SUGAR JAM BOWL,24-07-2011,21531,561027,1,2.1,24,50.4
United Kingdom,14659,SET OF 3 REGENCY CAKE TINS,17-07-2011,23245,560250,1,4.95,4,19.8
United Kingdom,17790,LOVEBIRD HANGING DECORATION WHITE,29-07-2011,22219,561709,1,0.85,10,8.5
United Kingdom,14621,COLOUR GLASS T-LIGHT HOLDER HANGING,6/7/2011,84755,559124,1,0.65,16,10.4
United Kingdom,14188,RECYCLING BAG RETROSPOT,2/2/2011,22379,543015,1,2.1,20,42.0
United Kingdom,17769,ASSORTED COLOUR BIRD ORNAMENT,6/3/2011,84879,545687,1,1.69,16,27.04
United Kingdom,12921,PINK HAPPY BIRTHDAY BUNTING,6/5/2011,47590B,552185,1,5.45,3,16.35
United Kingdom,16143,LUNCH BAG SUKI  DESIGN,9/2/2011,22383,543538,1,1.65,10,16.5
EIRE,14156,GLASS CHALICE BLUE SMALL,17-04-2011,21318,550302,1,0.39,36,14.04
United Kingdom,17589,DOORMAT KEEP CALM AND COME IN,11/7/2011,23284,559698,1,7.95,1,7.95
United Kingdom,13178,PINK POLKADOT WRAP,8/4/2011,21500,549387,1,0.42,25,10.5
United Kingdom,13093,SPACEBOY LUNCH BOX,6/1/2011,22629,540357,1,1.95,12,23.4
United Kingdom,13488,RED RETROSPOT TRADITIONAL TEAPOT,24-03-2011,21527,547580,1,7.95,2,15.9
United Kingdom,14410,WOODEN UNION JACK BUNTING,31-03-2011,22499,548512,1,5.95,2,11.9
United Kingdom,16721,LANTERN CREAM GAZEBO,22-03-2011,22784,547389,1,4.95,2,9.9
United Kingdom,14465,PINK PARTY BAGS,10/2/2011,47599A,543593,1,2.1,24,50.4
United Kingdom,13268,DECORATIVE FLORE BATHROOM BOTTLE,4/5/2011,21775,551776,1,1.25,3,3.75
United Kingdom,13538,DOORMAT NEW ENGLAND,10/3/2011,48187,546153,1,6.75,10,67.5
United Kingdom,16392,MAGIC DRAWING SLATE DOLLY GIRL,15-03-2011,22530,546635,1,0.42,15,6.3
Denmark,12435,WOODEN SKITTLES GARDEN SET,17-03-2011,22606,546780,1,12.75,8,102.0
United Kingdom,15311,PINK DRAWER KNOB ACRYLIC EDWARDIAN,14-03-2011,22772,546528,1,1.06,192,203.52
Norway,12438,TREASURE TIN GYMKHANA DESIGN,22-07-2011,23241,560991,1,2.08,6,12.48
France,12437,CAKE STAND LOVEBIRD 2 TIER PINK,25-05-2011,22221,554555,1,9.95,2,19.9
United Kingdom,16764,PACK OF 12 SPACEBOY TISSUES,19-07-2011,22614,560601,1,0.29,1,0.29
United Kingdom,16668,FRENCH ENAMEL CANDLEHOLDER,9/5/2011,85053,552521,1,2.1,6,12.6
United Kingdom,14534,BAKING SET 9 PIECE RETROSPOT,27-07-2011,22138,561512,1,4.95,1,4.95
Belgium,12395,CHARLOTTE BAG SUKI DESIGN,23-03-2011,22355,547517,1,0.72,100,72.0
EIRE,14016,FELTCRAFT GIRL NICOLE KIT,15-03-2011,23127,546569,1,4.95,4,19.8
United Kingdom,13382,RED STRIPE CERAMIC DRAWER KNOB,4/3/2011,21668,545588,1,1.25,12,15.0
United Kingdom,17059,UNION STRIPE WITH FRINGE  HAMMOCK,26-05-2011,21922,554808,1,7.95,2,15.9
United Kingdom,14307,PLASTERS IN TIN SKULLS,4/5/2011,22553,551731,1,1.65,12,19.8
Spain,12539,VINTAGE CREAM DOG FOOD CONTAINER,22-03-2011,22844,547387,1,8.5,2,17.0
United Kingdom,14534,COLOURING PENCILS BROWN TUBE,8/7/2011,10133,559513,1,0.42,2,0.84
United Kingdom,16808,GYMKHANA TREASURE BOOK BOX,10/3/2011,23194,546314,1,2.25,6,13.5
United Kingdom,13198,STRAWBERRY LUNCH BOX WITH CUTLERY,4/4/2011,21559,548728,1,2.55,6,15.3
United Kingdom,15867,LUNCH BOX WITH CUTLERY RETROSPOT,27-05-2011,22352,554964,1,2.55,1,2.55
United Kingdom,16553,MAGIC DRAWING SLATE DINOSAUR,10/3/2011,22537,546251,1,0.42,48,20.16
United Kingdom,15891,SMALL POPCORN HOLDER,27-04-2011,22197,551270,1,0.85,10,8.5
United Kingdom,18069,SET OF 4 ENGLISH ROSE PLACEMATS,16-01-2011,84509A,541262,1,3.75,2,7.5
United Kingdom,14878,GARDENERS KNEELING PAD KEEP CALM,22-05-2011,23301,554082,1,1.65,8,13.2
United Kingdom,14800,LUNCH BAG VINTAGE LEAF DESIGN,1/5/2011,23208,551516,1,1.65,1,1.65
United Kingdom,17045,SET OF 4 DIAMOND NAPKIN RINGS,6/7/2011,84813,559154,1,12.75,4,51.0
United Kingdom,14408,BEWARE OF THE CAT METAL SIGN,15-04-2011,21165,550218,1,1.69,12,20.28
United Kingdom,16469,HERB MARKER THYME,7/4/2011,22916,549277,1,0.65,1,0.65
United Kingdom,14099,COOK WITH WINE METAL SIGN,30-03-2011,21166,548259,1,2.08,6,12.48
United Kingdom,12748,3 HOOK HANGER MAGIC GARDEN,1/7/2011,22244,558707,1,1.95,1,1.95
United Kingdom,14104,SWEETHEART CREAM STEEL TABLE RECT,8/7/2011,21473,559458,1,19.95,1,19.95
France,12716,RED RETROSPOT OVEN GLOVE,29-07-2011,21154,561795,1,1.25,10,12.5
United Kingdom,15939,SET/6 PINK BIRD T-LIGHT CANDLES,12/1/2011,85170D,540947,1,1.69,24,40.56
United Kingdom,17841,CHARLOTTE BAG APPLES DESIGN,27-07-2011,23204,561485,1,0.85,1,0.85
United Kingdom,17669,JUMBO BAG STRAWBERRY,4/4/2011,85099F,548730,1,2.08,50,104.0
United Kingdom,14606,PINK HAPPY BIRTHDAY BUNTING,7/3/2011,47590B,545838,1,5.45,1,5.45
United Kingdom,15059,MINT KITCHEN SCALES,16-02-2011,22627,544110,1,8.5,1,8.5
United Kingdom,16992,STANDING FAIRY POLE SUPPORT,28-02-2011,71101E,545082,1,0.85,12,10.2
United Kingdom,13549,WOODEN PICTURE FRAME WHITE FINISH,20-07-2011,82482,560715,1,2.55,6,15.3
United Kingdom,15805,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,20-04-2011,21928,550775,1,2.08,10,20.8
United Kingdom,15719,CHILDRENS APRON SPACEBOY DESIGN,3/2/2011,22367,543111,1,1.95,2,3.9
United Kingdom,15737,PINK REGENCY TEACUP AND SAUCER,11/4/2011,22698,549587,1,2.95,6,17.7
United Kingdom,16672,ALARM CLOCK BAKELIKE ORANGE,6/4/2011,22729,549124,1,3.75,12,45.0
United Kingdom,15023,HANGING METAL HEART LANTERN,28-07-2011,22464,561616,1,1.65,12,19.8
United Kingdom,17799,JIGSAW TOADSTOOLS 3 PIECE,21-01-2011,22232,541816,1,1.65,3,4.95
United Kingdom,13488,EASTER TIN BUNNY BOUQUET,12/1/2011,22859,540907,1,1.65,6,9.9
United Kingdom,16327,EDWARDIAN PARASOL BLACK,24-05-2011,15056BL,554494,1,5.95,1,5.95
United Kingdom,16497,TRIPLE HOOK ANTIQUE IVORY ROSE,20-05-2011,23146,554031,1,3.29,6,19.74
United Kingdom,14850,CHILDREN'S APRON DOLLY GIRL,1/2/2011,22899,542812,1,2.1,12,25.2
United Kingdom,15856,RETRO PLASTIC 70'S TRAY,21-04-2011,79190A,550964,1,0.42,15,6.3
United Kingdom,16469,MAGIC GARDEN FELT GARLAND,7/4/2011,22246,549279,1,1.95,1,1.95
United Kingdom,15513,ALARM CLOCK BAKELIKE PINK,12/5/2011,22728,552867,1,3.75,4,15.0
United Kingdom,13705,PINK DRAWER KNOB ACRYLIC EDWARDIAN,18-07-2011,22772,560284,1,1.25,12,15.0
United Kingdom,17837,FRENCH FLORAL CUSHION COVER,7/7/2011,20840,559352,1,0.85,6,5.1
United Kingdom,16498,SET 2 PANTRY DESIGN TEA TOWELS,1/7/2011,22989,558734,1,3.25,3,9.75
United Kingdom,18109,VICTORIAN SEWING BOX SMALL,5/1/2011,21259,540172,1,5.95,2,11.9
United Kingdom,17218,PLASTERS IN TIN CIRCUS PARADE,9/1/2011,22556,540540,1,1.65,2,3.3
United Kingdom,13488,RED RETROSPOT SMALL MILK JUG,24-03-2011,21535,547580,1,2.55,6,15.3
United Kingdom,17965,VINTAGE SNAKES & LADDERS,21-07-2011,21912,560881,1,3.75,1,3.75
United Kingdom,17049,REGENCY TEA PLATE GREEN,5/7/2011,23171,559011,1,1.65,12,19.8
United Kingdom,14796,CERAMIC STRAWBERRY DESIGN MUG,21-02-2011,22059,544476,1,1.49,6,8.94
United Kingdom,17519,SET OF 6 TEA TIME BAKING CASES,29-07-2011,23296,561719,1,1.25,16,20.0
Spain,12597,STARS GIFT TAPE,16-03-2011,21883,546760,1,0.65,12,7.8
United Kingdom,15632,PACK OF 12 RED RETROSPOT TISSUES,28-04-2011,21980,551417,1,0.29,24,6.96
United Kingdom,17735,BAKING SET 9 PIECE RETROSPOT,14-04-2011,22138,550015,1,4.95,3,14.85
United Kingdom,14527,ENAMEL BREAD BIN CREAM,15-02-2011,22424,544043,1,12.75,1,12.75
United Kingdom,15996,NUMBER TILE VINTAGE FONT 2,27-02-2011,22881,545071,1,1.95,2,3.9
United Kingdom,16128,GINGERBREAD MAN COOKIE CUTTER,2/3/2011,22966,545411,1,1.25,12,15.0
United Kingdom,14247,LANTERN CREAM GAZEBO,6/3/2011,22784,545702,1,4.95,1,4.95
United Kingdom,17050,SET OF 4 PANTRY JELLY MOULDS,6/3/2011,22993,545695,1,1.25,12,15.0
United Kingdom,14790,WOODLAND CHARLOTTE BAG,31-03-2011,20719,548455,1,0.85,10,8.5
United Kingdom,14849,RECYCLED ACAPULCO MAT TURQUOISE,21-07-2011,23052,560918,1,8.25,2,16.5
United Kingdom,14390,RED RETROSPOT SHOPPER BAG,18-07-2011,20718,560394,1,1.25,10,12.5
United Kingdom,16303,POTTING SHED TEA MUG,10/1/2011,21868,540644,1,1.25,24,30.0
United Kingdom,14239,COOK WITH WINE METAL SIGN,27-01-2011,21166,542388,1,1.95,12,23.4
United Kingdom,14606,ZINC WILLIE WINKIE  CANDLE STICK,17-01-2011,84832,541289,1,0.85,1,0.85
United Kingdom,14502,PINK LOVE BIRD CANDLE,20-02-2011,85169D,544467,1,1.25,1,1.25
United Kingdom,15845,SET/20 STRAWBERRY PAPER NAPKINS,18-07-2011,21078,560288,1,0.85,12,10.2
United Kingdom,15019,LIPSTICK PEN FUSCHIA,18-03-2011,22421,546984,1,0.42,1,0.42
United Kingdom,13077,TRADITIONAL KNITTING NANCY,22-02-2011,22621,544678,1,1.45,2,2.9
United Kingdom,13018,SET OF SALT AND PEPPER TOADSTOOLS,13-05-2011,22892,553063,1,1.25,12,15.0
United Kingdom,17730,SET OF 36 TEATIME PAPER DOILIES,17-01-2011,84987,541362,1,1.45,12,17.4
United Kingdom,14587,FINE WICKER HEART,25-03-2011,22855,547786,1,1.25,4,5.0
United Kingdom,17591,HERB MARKER MINT,20-05-2011,22919,554019,1,0.65,12,7.8
United Kingdom,16713,WHITE METAL LANTERN,18-02-2011,71053,544349,1,3.75,4,15.0
United Kingdom,14226,HERB MARKER MINT,15-03-2011,22919,546669,1,0.65,12,7.8
United Kingdom,13285,JUMBO BAG RED RETROSPOT,27-04-2011,85099B,551275,1,2.08,10,20.8
United Kingdom,13959,FOUR HOOK  WHITE LOVEBIRDS,3/3/2011,22212,545574,1,2.1,10,21.0
United Kingdom,17870,MAGIC DRAWING SLATE LEAP FROG,27-07-2011,22532,561519,1,0.42,1,0.42
United Kingdom,13871,ASSORTED COLOUR MINI CASES,17-05-2011,20749,553417,1,7.95,2,15.9
United Kingdom,13246,LUNCH BAG WOODLAND,20-02-2011,20726,544444,1,1.65,10,16.5
United Kingdom,14009,MEDIUM CERAMIC TOP STORAGE JAR,18-05-2011,23166,553678,1,1.25,12,15.0
United Kingdom,15687,PICNIC BASKET WICKER LARGE,23-02-2011,22501,544800,1,9.95,2,19.9
United Kingdom,14903,ANTIQUE GLASS DRESSING TABLE POT,7/4/2011,22798,549261,1,2.95,4,11.8
United Kingdom,15738,RED RETROSPOT BIG BOWL,19-05-2011,21246,553846,1,4.95,12,59.4
United Kingdom,16253,NATURAL SLATE HEART CHALKBOARD,29-03-2011,22457,548160,1,2.95,18,53.1
United Kingdom,14456,JUMBO STORAGE BAG SKULLS,31-07-2011,21930,561894,1,2.08,1,2.08
United Kingdom,13373,SET OF 4 KNICK KNACK TINS DOILEY,4/7/2011,23240,558861,1,4.15,6,24.9
Israel,12653,CHARLOTTE BAG DOLLY GIRL DESIGN,14-07-2011,22661,559948,1,0.85,20,17.0
United Kingdom,16660,HANGING JAM JAR T-LIGHT HOLDER,24-01-2011,71459,541960,1,0.85,24,20.4
United Kingdom,15416,VINTAGE CREAM DOG FOOD CONTAINER,2/3/2011,22844,545340,1,8.5,2,17.0
United Kingdom,13280,BLUE FELT EASTER EGG BASKET,27-01-2011,22021,542408,1,1.65,6,9.9
United Kingdom,17091,BAKING MOULD CHOCOLATE CUPCAKES,19-01-2011,22937,541524,1,2.55,6,15.3
United Kingdom,14684,LUNCH BAG SUKI DESIGN,8/5/2011,22383,552285,1,1.65,2,3.3
United Kingdom,13319,LUNCH BAG WOODLAND,4/1/2011,20726,540015,1,1.65,10,16.5
Germany,12712,BLUE COAT RACK PARIS FASHION,7/3/2011,22914,545706,1,4.95,6,29.7
United Kingdom,16813,SET OF 6 GIRLS CELEBRATION CANDLES,19-05-2011,21126,553856,1,1.25,1,1.25
United Kingdom,17139,LUNCH BAG WOODLAND,13-05-2011,20726,553120,1,1.65,20,33.0
